ENSG00000209645	SNORD105	85.0
ENSG00000264417		252.0
ENSG00000232121		499.0
ENSG00000278635		482.0
ENSG00000206828		164.0
ENSG00000275794	DEFB106B	316.0
ENSG00000274736	CCL23	624.0
ENSG00000210144	MT-TY	66.0
ENSG00000125356	NDUFA1	766.0
ENSG00000227433		367.0
ENSG00000271725		476.0
ENSG00000277170		479.0
ENSG00000129194	SOX15	1396.0
ENSG00000131095	GFAP	3086.0
ENSG00000117411	B4GALT2	2629.0
ENSG00000200028	RNA5SP98	137.0
ENSG00000081923	ATP8B1	5818.0
ENSG00000065268	WDR18	1608.0
ENSG00000158714	SLAMF8	2996.0
ENSG00000206881	RNU6-190P	102.0
ENSG00000143556	S100A7	479.0
ENSG00000237781		665.0
ENSG00000246225		2029.0
ENSG00000255111		1516.0
ENSG00000235305	DDX39BP2	258.0
ENSG00000250266	LINC01612	469.0
ENSG00000182348	ZNF804B	4659.0
ENSG00000283609	MIR4662A	67.0
ENSG00000013375	PGM3	6107.0
ENSG00000256664		439.0
ENSG00000248138		435.0
ENSG00000240418		893.0
ENSG00000275940	MRPL57P3	176.0
ENSG00000248725		756.0
ENSG00000255909	PDCD5P1	309.0
ENSG00000281499	RNU5A-8P	114.0
ENSG00000090006	LTBP4	5032.0
ENSG00000273737	IGLV1-36	393.0
ENSG00000272434		391.0
ENSG00000168237	GLYCTK	2083.0
ENSG00000212490		123.0
ENSG00000145911	N4BP3	6080.0
ENSG00000249899		595.0
ENSG00000231424		416.0
ENSG00000217404	RPS4XP9	780.0
ENSG00000132383	RPA1	4340.0
ENSG00000229314	ORM1	802.0
ENSG00000103274	NUBP1	1228.0
ENSG00000265159		96.0
ENSG00000019582	CD74	1727.0
ENSG00000279415		978.0
ENSG00000234367	PFN1P3	402.0
ENSG00000248763		550.0
ENSG00000274438	KIR2DS2	1557.0
ENSG00000188624	IGFL3	662.0
ENSG00000238275	HOMER2P2	847.0
ENSG00000261839		2830.0
ENSG00000241248	RN7SL727P	296.0
ENSG00000133808	MICALCL	3044.0
ENSG00000244094	SPRR2F	681.0
ENSG00000070731	ST6GALNAC2	2170.0
ENSG00000166748	AGBL1	3201.0
ENSG00000274583	FAM74A4	1862.0
ENSG00000234017		241.0
ENSG00000200855		102.0
ENSG00000273679		1835.0
ENSG00000130638	ATXN10	3329.0
ENSG00000140455	USP3	5499.0
ENSG00000103200		472.0
ENSG00000207978	MIR154	84.0
ENSG00000260639		338.0
ENSG00000203852	HIST2H3A	1656.0
ENSG00000185022	MAFF	3284.0
ENSG00000224699	LAMTOR5-AS1	1044.0
ENSG00000197763	TXNRD3	2950.0
ENSG00000224118	MICF	150.0
ENSG00000243072		209.0
ENSG00000212559	RNA5SP35	129.0
ENSG00000281542		399.0
ENSG00000214203	RPS4XP1	787.0
ENSG00000248844		1755.0
ENSG00000224378	MICB	2446.0
ENSG00000263405	PA2G4P3	1144.0
ENSG00000234766	LINC01496	460.0
ENSG00000237515	SHISA9	6724.0
ENSG00000105507	CABP5	1257.0
ENSG00000220739		392.0
ENSG00000231246		547.0
ENSG00000283637		80.0
ENSG00000232261		381.0
ENSG00000279205		1624.0
ENSG00000197641	SERPINB13	3206.0
ENSG00000136104	RNASEH2B	4830.0
ENSG00000250198		2702.0
ENSG00000241808	RPS15AP34	387.0
ENSG00000225265	TAF1A-AS1	1313.0
ENSG00000248444	HNRNPA1P65	954.0
ENSG00000229467	OR2I1P	948.0
ENSG00000228826		309.0
ENSG00000085491	SLC25A24	4271.0
ENSG00000267776		581.0
ENSG00000241225	NMTRS-TGA3-1	69.0
ENSG00000108786	HSD17B1	4982.0
ENSG00000272682		1514.0
ENSG00000006712	PAF1	2066.0
ENSG00000166747	AP1G1	6969.0
ENSG00000207871	MIR513B	84.0
ENSG00000273847		1856.0
ENSG00000279147		1841.0
ENSG00000103196	CRISPLD2	4586.0
ENSG00000204684		1705.0
ENSG00000223631	LINC01120	1861.0
ENSG00000222835	RNA5SP100	110.0
ENSG00000258115		819.0
ENSG00000075188	NUP37	2372.0
ENSG00000271578		475.0
ENSG00000277733	MBOAT7	2598.0
ENSG00000283320	MIR103B2	62.0
ENSG00000175611	LINC00476	2825.0
ENSG00000196391	ZNF774	5613.0
ENSG00000176945	MUC20	2842.0
ENSG00000222477	RNU2-23P	195.0
ENSG00000249021		706.0
ENSG00000221838	AP4M1	3408.0
ENSG00000233133		176.0
ENSG00000132570	PCBD2	5621.0
ENSG00000273927		102.0
ENSG00000241882		545.0
ENSG00000232461		678.0
ENSG00000154016	GRAP	2651.0
ENSG00000233019	OR2P1P	776.0
ENSG00000221052	MIR1266	84.0
ENSG00000196132	MYT1	5614.0
ENSG00000225087		499.0
ENSG00000200738	RNA5SP472	119.0
ENSG00000236772		986.0
ENSG00000241640		467.0
ENSG00000229065		529.0
ENSG00000255054		568.0
ENSG00000166596	CFAP52	2266.0
ENSG00000186652	PRG2	1424.0
ENSG00000207776	MIR551A	96.0
ENSG00000277566		577.0
ENSG00000096080	MRPS18A	1062.0
ENSG00000233300	EIF4A1P1	934.0
ENSG00000276486		441.0
ENSG00000280143		5326.0
ENSG00000255363		1413.0
ENSG00000206527	HACD2	4257.0
ENSG00000271214		178.0
ENSG00000240487		1624.0
ENSG00000230478		108.0
ENSG00000177830	CHID1	3537.0
ENSG00000162409	PRKAA2	9347.0
ENSG00000232665	PHBP10	784.0
ENSG00000110172	CHORDC1	5361.0
ENSG00000253169	IGHVII-65-1	248.0
ENSG00000266611	MIR4703	79.0
ENSG00000126217	MCF2L	6580.0
ENSG00000272524		332.0
ENSG00000283330	MIR518D	87.0
ENSG00000233589		960.0
ENSG00000267398		326.0
ENSG00000226696	LENG8-AS1	871.0
ENSG00000185860	CCDC190	2605.0
ENSG00000233645		477.0
ENSG00000200860		109.0
ENSG00000248599		1948.0
ENSG00000184205	TSPYL2	4178.0
ENSG00000147883	CDKN2B	3911.0
ENSG00000200091	RN7SKP163	330.0
ENSG00000257657		725.0
ENSG00000102034	ELF4	4165.0
ENSG00000101199	ARFGAP1	3467.0
ENSG00000145824	CXCL14	1971.0
ENSG00000271563	HIRAP1	787.0
ENSG00000274415		535.0
ENSG00000214121	PRDX1P1	596.0
ENSG00000275832	ARHGAP23	5964.0
ENSG00000168026	TTC21A	4209.0
ENSG00000264300		217.0
ENSG00000282783	IGHV3-41	349.0
ENSG00000183423	LRIT3	3781.0
ENSG00000226670	BCAS2P3	767.0
ENSG00000283677	MIR3913-2	100.0
ENSG00000273696	CT45A7	996.0
ENSG00000234183		281.0
ENSG00000241933		2919.0
ENSG00000080839	RBL1	5684.0
ENSG00000008853	RHOBTB2	5451.0
ENSG00000277604		95.0
ENSG00000227852	RPS29P17	166.0
ENSG00000261971	MMP25-AS1	4434.0
ENSG00000143379	SETDB1	4437.0
ENSG00000264176	MAGOH2P	436.0
ENSG00000283537		623.0
ENSG00000266846		544.0
ENSG00000241130		282.0
ENSG00000101104	PABPC1L	2223.0
ENSG00000214593		246.0
ENSG00000275410	HNF1B	3481.0
ENSG00000163116	STPG2	4203.0
ENSG00000123130	ACOT9	3117.0
ENSG00000160298	C21orf58	2975.0
ENSG00000240739		315.0
ENSG00000075785	RAB7A	2244.0
ENSG00000101367	MAPRE1	2623.0
ENSG00000149485	FADS1	4525.0
ENSG00000154380	ENAH	13168.0
ENSG00000199598	RNU6-859P	107.0
ENSG00000230379		441.0
ENSG00000134326	CMPK2	2884.0
ENSG00000097096	SYDE2	5512.0
ENSG00000089199	CHGB	2550.0
ENSG00000235495		167.0
ENSG00000255181	CCDC166	1320.0
ENSG00000215274	GAGE10	538.0
ENSG00000281102		1953.0
ENSG00000235533		436.0
ENSG00000225282		1763.0
ENSG00000259819		405.0
ENSG00000277210		2143.0
ENSG00000276469	GPR179	7980.0
ENSG00000188976	NOC2L	4201.0
ENSG00000235782		749.0
ENSG00000233405	LINC01046	405.0
ENSG00000283565	PRAMEF31P	1371.0
ENSG00000234735		358.0
ENSG00000226161	EIF4A1P5	1095.0
ENSG00000234158	RPEP2	701.0
ENSG00000215474	SKOR2	3899.0
ENSG00000214549	SDHCP2	501.0
ENSG00000231874	TSPY18P	509.0
ENSG00000232597		839.0
ENSG00000251621		560.0
ENSG00000134748	PRPF38A	5274.0
ENSG00000262681		3370.0
ENSG00000172346	CSDC2	2777.0
ENSG00000273950		258.0
ENSG00000238452	RNU7-144P	76.0
ENSG00000230154		917.0
ENSG00000228446		714.0
ENSG00000261420		1636.0
ENSG00000141101	NOB1	1734.0
ENSG00000237489	LINC00959	2843.0
ENSG00000176809	LRRC37A3	5665.0
ENSG00000262008		193.0
ENSG00000255377	DUXAP5	529.0
ENSG00000120053	GOT1	1947.0
ENSG00000250362		733.0
ENSG00000207386		105.0
ENSG00000277505		668.0
ENSG00000255129		743.0
ENSG00000262313		494.0
ENSG00000188089	PLA2G4E	5266.0
ENSG00000207965	MIR629	97.0
ENSG00000214681	IQCF5	512.0
ENSG00000227799		1434.0
ENSG00000187013	C17orf82	1530.0
ENSG00000091409	ITGA6	5618.0
ENSG00000207393	RNU6-136P	107.0
ENSG00000207782	MIR150	84.0
ENSG00000213782	DDX47	2689.0
ENSG00000272396		459.0
ENSG00000230418	ARL2BPP7	490.0
ENSG00000177873	ZNF619	4153.0
ENSG00000146416	AIG1	3636.0
ENSG00000283088		1966.0
ENSG00000269095		515.0
ENSG00000172297	GOLGA2P3Y	1653.0
ENSG00000180867	PDIA3P1	1510.0
ENSG00000233576		1057.0
ENSG00000243466	IGKV1-5	532.0
ENSG00000278426	LENG1	886.0
ENSG00000111269	CREBL2	3754.0
ENSG00000240853	RN7SL328P	300.0
ENSG00000278145	C17orf78	1862.0
ENSG00000160194	NDUFV3	4676.0
ENSG00000279170		2288.0
ENSG00000233797	UFL1-AS1	548.0
ENSG00000270240		662.0
ENSG00000265033	RN7SL262P	294.0
ENSG00000182749	PAQR7	3297.0
ENSG00000237732		1156.0
ENSG00000261624	NDUFB10P2	478.0
ENSG00000223078	RNU2-55P	174.0
ENSG00000272897		872.0
ENSG00000145901	TNIP1	2935.0
ENSG00000253794	IGLV10-67	325.0
ENSG00000277015	SALL3	6555.0
ENSG00000161405	IKZF3	9787.0
ENSG00000243797		760.0
ENSG00000212628	RNA5SP241	114.0
ENSG00000187688	TRPV2	2808.0
ENSG00000200217	RNU6-839P	108.0
ENSG00000249894		566.0
ENSG00000199392		127.0
ENSG00000231596	HLA-DQB3	356.0
ENSG00000232906		1243.0
ENSG00000248494	LNX1-AS2	628.0
ENSG00000237274	GTF3AP1	1004.0
ENSG00000128596	CCDC136	4169.0
ENSG00000258978	HIF1AP1	175.0
ENSG00000238374	RNU7-180P	63.0
ENSG00000232598		497.0
ENSG00000100479	POLE2	1792.0
ENSG00000272000		1657.0
ENSG00000282219	ELK2BP	1224.0
ENSG00000224322		567.0
ENSG00000233372		551.0
ENSG00000166342	NETO1	3058.0
ENSG00000212383		134.0
ENSG00000266665	MIR4739	74.0
ENSG00000202215	RNU1-51P	176.0
ENSG00000189057	FAM111B	3488.0
ENSG00000249240		1178.0
ENSG00000255226		534.0
ENSG00000231839		1621.0
ENSG00000231653		566.0
ENSG00000254691		551.0
ENSG00000186907	RTN4RL2	2203.0
ENSG00000258315	C17orf49	2343.0
ENSG00000240389	EGFL8	2442.0
ENSG00000119698	PPP4R4	3868.0
ENSG00000186832	KRT16	1644.0
ENSG00000232621	C4BPAP2	478.0
ENSG00000281731		1512.0
ENSG00000081913	PHLPP1	6390.0
ENSG00000264025		100.0
ENSG00000242444		555.0
ENSG00000263424		3289.0
ENSG00000280620	SCAANT1	255.0
ENSG00000253358		398.0
ENSG00000197744	PTMAP2	327.0
ENSG00000282155		605.0
ENSG00000275086	TFPT	1205.0
ENSG00000147475	ERLIN2	6073.0
ENSG00000258808		572.0
ENSG00000271978		3273.0
ENSG00000254220	IGKV2D-18	375.0
ENSG00000241134	BET1P1	359.0
ENSG00000283593	TUBB7P	1305.0
ENSG00000162627	SNX7	1734.0
ENSG00000228223	HCG11	3130.0
ENSG00000241188	RN7SL165P	291.0
ENSG00000211513	MIR320E	53.0
ENSG00000268743		371.0
ENSG00000168734	PKIG	1489.0
ENSG00000167323	STIM1	4356.0
ENSG00000168081	PNOC	1310.0
ENSG00000202157	RNU4-11P	132.0
ENSG00000275491		843.0
ENSG00000114978	MOB1A	4885.0
ENSG00000212199	RNU6-127P	107.0
ENSG00000275567		205.0
ENSG00000218772	FAM8A6P	1135.0
ENSG00000238558	RNU7-21P	62.0
ENSG00000275959		1597.0
ENSG00000235588	AIF1	1180.0
ENSG00000241505		506.0
ENSG00000231017		249.0
ENSG00000256670		254.0
ENSG00000243207	PPAN-P2RY11	2661.0
ENSG00000224465	SOCS2P2	574.0
ENSG00000255916		476.0
ENSG00000261219		634.0
ENSG00000228810	PABPC1P11	2007.0
ENSG00000275029	HMGB1P24	685.0
ENSG00000281181		923.0
ENSG00000228358		601.0
ENSG00000229252	HLA-E	2601.0
ENSG00000206731		127.0
ENSG00000139725	RHOF	3009.0
ENSG00000167815	PRDX2	1717.0
ENSG00000159761	C16orf86	1719.0
ENSG00000211685	IGLC7	441.0
ENSG00000053747	LAMA3	10661.0
ENSG00000273936	TNFRSF14	4255.0
ENSG00000231104		895.0
ENSG00000227392	HPN-AS1	1124.0
ENSG00000202078		113.0
ENSG00000252686	RNU6-1234P	103.0
ENSG00000232871	SEC1P	2589.0
ENSG00000279876		326.0
ENSG00000240439	RN7SL91P	291.0
ENSG00000277730	SCGB1C2	478.0
ENSG00000240454	RPL39P26	158.0
ENSG00000251349	MSANTD3-TMEFF1	2069.0
ENSG00000215838		1216.0
ENSG00000099804	CDC34	1471.0
ENSG00000213934	HBG1	808.0
ENSG00000200601	RNA5SP50	107.0
ENSG00000255145	STX17-AS1	548.0
ENSG00000249906		1221.0
ENSG00000229399		445.0
ENSG00000243312		861.0
ENSG00000246465		2481.0
ENSG00000261978		415.0
ENSG00000141506	PIK3R5	4495.0
ENSG00000224832		2007.0
ENSG00000200106	RNU6-984P	109.0
ENSG00000264408	MIR4470	72.0
ENSG00000280087		5594.0
ENSG00000106823	ECM2	3253.0
ENSG00000264954	PRR29-AS1	2926.0
ENSG00000260608		421.0
ENSG00000226957		649.0
ENSG00000206495	TRIM39	3535.0
ENSG00000252612		93.0
ENSG00000226147	TUBBP10	1301.0
ENSG00000257070		335.0
ENSG00000260937		483.0
ENSG00000243704	RN7SL105P	299.0
ENSG00000261233	ABCD1P3	605.0
ENSG00000117395	EBNA1BP2	1503.0
ENSG00000241993	RPL38P1	211.0
ENSG00000204316	MRPL38	1888.0
ENSG00000236006		2052.0
ENSG00000180549	FUT7	2584.0
ENSG00000158941	CCAR2	4853.0
ENSG00000253181		1228.0
ENSG00000260781	ARHGAP23P1	1937.0
ENSG00000166206	GABRB3	5934.0
ENSG00000113430	IRX4	2538.0
ENSG00000118482	PHF3	8233.0
ENSG00000243004		804.0
ENSG00000255147		374.0
ENSG00000244229	RPL26P35	460.0
ENSG00000116218	NPHS2	1855.0
ENSG00000136848	DAB2IP	6784.0
ENSG00000223586	LINC01312	813.0
ENSG00000278733		566.0
ENSG00000255120	OVOL1-AS1	494.0
ENSG00000143674		5809.0
ENSG00000174004	NRROS	2564.0
ENSG00000106069	CHN2	3530.0
ENSG00000261744		733.0
ENSG00000201364	RN7SKP37	296.0
ENSG00000167393	PPP2R3B	5802.0
ENSG00000261775		361.0
ENSG00000273981	RN7SL106P	290.0
ENSG00000277361	OCA2	2400.0
ENSG00000263679		102.0
ENSG00000173409	ARV1	1335.0
ENSG00000234393		692.0
ENSG00000211826	TRDJ4	48.0
ENSG00000139517	LNX2	4627.0
ENSG00000223714		835.0
ENSG00000248950	LDHBP3	822.0
ENSG00000252244	RNU7-3P	62.0
ENSG00000259668		1053.0
ENSG00000220514	MTND4LP20	270.0
ENSG00000262294		748.0
ENSG00000258399	MEG8	1985.0
ENSG00000233778		348.0
ENSG00000197102	DYNC1H1	14333.0
ENSG00000234338		1603.0
ENSG00000106003	LFNG	2377.0
ENSG00000265847	MIR4287	78.0
ENSG00000282130	NSMCE3	1681.0
ENSG00000275888		629.0
ENSG00000217377	AK4P5	634.0
ENSG00000215333	KRT18P23	1283.0
ENSG00000260455	NBAT1	1940.0
ENSG00000254566		535.0
ENSG00000206898		134.0
ENSG00000237405	AGER	1597.0
ENSG00000252291		106.0
ENSG00000243135	UGT1A3	2364.0
ENSG00000282081		461.0
ENSG00000230355		136.0
ENSG00000213538	KRT8P41	1514.0
ENSG00000162344	FGF19	2447.0
ENSG00000158296	SLC13A3	4017.0
ENSG00000200883		98.0
ENSG00000253888		585.0
ENSG00000126016	AMOT	7319.0
ENSG00000237499		1959.0
ENSG00000119440	LCN1P1	505.0
ENSG00000279937		183.0
ENSG00000228370		877.0
ENSG00000187135	VSTM2B	1488.0
ENSG00000184916	JAG2	5835.0
ENSG00000109794	FAM149A	2997.0
ENSG00000280046		7141.0
ENSG00000201086	RNA5SP394	119.0
ENSG00000235448	LURAP1L-AS1	799.0
ENSG00000166734	CASC4	3962.0
ENSG00000276613	MUC4	16568.0
ENSG00000168002	POLR2G	1556.0
ENSG00000087365	SF3B2	3932.0
ENSG00000122952	ZWINT	1961.0
ENSG00000239268		554.0
ENSG00000259513	CYCSP38	322.0
ENSG00000276898		800.0
ENSG00000196593	ANKRD20A19P	2796.0
ENSG00000242241	RN7SL306P	296.0
ENSG00000127527	EPS15L1	3915.0
ENSG00000235683		2061.0
ENSG00000254453	NAV2-AS2	782.0
ENSG00000228473	LIN28AP2	458.0
ENSG00000241562	RPL7P5	736.0
ENSG00000238074	TSPY9P	945.0
ENSG00000212663		544.0
ENSG00000130699	TAF4	4628.0
ENSG00000231830		341.0
ENSG00000065613	SLK	7766.0
ENSG00000250403		741.0
ENSG00000260990		847.0
ENSG00000222920	RNA5SP29	106.0
ENSG00000127920	GNG11	3055.0
ENSG00000249936	RAC1P2	579.0
ENSG00000232738		465.0
ENSG00000169379	ARL13B	3906.0
ENSG00000254767	OR2AL1P	507.0
ENSG00000229909	TRIM60P16	694.0
ENSG00000266448		292.0
ENSG00000237571		404.0
ENSG00000076248	UNG	2234.0
ENSG00000148948	LRRC4C	4054.0
ENSG00000166473	PKD1L2	7379.0
ENSG00000171608	PIK3CD	5483.0
ENSG00000199540		111.0
ENSG00000180773	SLC36A4	6012.0
ENSG00000236895	GTF2H4	1735.0
ENSG00000237195	DLGAP5P1	464.0
ENSG00000153802	TMPRSS11D	2817.0
ENSG00000063660	GPC1	3713.0
ENSG00000280735		304.0
ENSG00000153292	ADGRF1	9130.0
ENSG00000103534	TMC5	4917.0
ENSG00000258740		678.0
ENSG00000170681	MURC	2615.0
ENSG00000283529		1688.0
ENSG00000266102		472.0
ENSG00000132792	CTNNBL1	2990.0
ENSG00000187900	OR5H7P	930.0
ENSG00000225312	HSD17B8	990.0
ENSG00000227355		571.0
ENSG00000107779	BMPR1A	11255.0
ENSG00000150275	PCDH15	9249.0
ENSG00000278107		586.0
ENSG00000177234	LINC01561	2176.0
ENSG00000229233		432.0
ENSG00000234349	GLUD1P9	1173.0
ENSG00000121005	CRISPLD1	4287.0
ENSG00000143469	SYT14	13567.0
ENSG00000151651	ADAM8	3279.0
ENSG00000148735	PLEKHS1	3443.0
ENSG00000244513		962.0
ENSG00000228079		560.0
ENSG00000237407		775.0
ENSG00000214975	PPIAP29	499.0
ENSG00000162236	STX5	1794.0
ENSG00000259342		729.0
ENSG00000226296		597.0
ENSG00000253116		625.0
ENSG00000281754		400.0
ENSG00000240827		554.0
ENSG00000164114	MAP9	7333.0
ENSG00000242547	RN7SL169P	289.0
ENSG00000274968		309.0
ENSG00000161048	NAPEPLD	4988.0
ENSG00000232041	PSMD10P3	448.0
ENSG00000218725	B3GALNT2P1	1295.0
ENSG00000273721		187.0
ENSG00000274828		2072.0
ENSG00000215302		1502.0
ENSG00000264066	MIR451A	895.0
ENSG00000095917	TPSD1	1499.0
ENSG00000256101		603.0
ENSG00000252515	RNU6-1171P	101.0
ENSG00000238180		485.0
ENSG00000232773		237.0
ENSG00000222244	RNA5SP431	120.0
ENSG00000233786	CDC27P1	715.0
ENSG00000282630	YWHAEP7	2455.0
ENSG00000229611		422.0
ENSG00000253636		3549.0
ENSG00000238468	RNU7-14P	62.0
ENSG00000275328	SPDYE19P	713.0
ENSG00000265204		564.0
ENSG00000222644	RNU2-16P	136.0
ENSG00000276450	NCR1	720.0
ENSG00000207198	RNU6-1195P	104.0
ENSG00000214222	TUBBP2	411.0
ENSG00000115677	HDLBP	6372.0
ENSG00000233716		1125.0
ENSG00000170423	KRT78	2554.0
ENSG00000233744	HLA-DQB1-AS1	550.0
ENSG00000259048		785.0
ENSG00000114547	ROPN1B	2050.0
ENSG00000244060	RPS2P41	603.0
ENSG00000279004		632.0
ENSG00000180884	ZNF792	3888.0
ENSG00000225519		380.0
ENSG00000253231	COX6CP8	226.0
ENSG00000258007		557.0
ENSG00000226415	TPI1P1	750.0
ENSG00000260011		360.0
ENSG00000224688	E2F6P2	748.0
ENSG00000159763	PIP	585.0
ENSG00000135655	USP15	14950.0
ENSG00000213233	RPL23AP62	453.0
ENSG00000229463	LYST-AS1	521.0
ENSG00000133142	TCEAL4	1571.0
ENSG00000038210	PI4K2B	3540.0
ENSG00000252091	RNU6-1146P	102.0
ENSG00000282944		1762.0
ENSG00000281472		39.0
ENSG00000227981		228.0
ENSG00000188163	FAM166A	1720.0
ENSG00000147316	MCPH1	8039.0
ENSG00000253779	IGLVVI-25-1	249.0
ENSG00000278401		111.0
ENSG00000257849		256.0
ENSG00000254974		472.0
ENSG00000261126		5187.0
ENSG00000254162		3766.0
ENSG00000277469		337.0
ENSG00000263163	SLC27A3	4504.0
ENSG00000218549	OR4K12P	961.0
ENSG00000205786	LINC01531	3312.0
ENSG00000206756		102.0
ENSG00000256075		1162.0
ENSG00000178567	EPM2AIP1	8126.0
ENSG00000283220	CLN3	1017.0
ENSG00000272556	GTF2IP13	10247.0
ENSG00000105245	NUMBL	3561.0
ENSG00000241042		171.0
ENSG00000152104	PTPN14	12985.0
ENSG00000207551	MIR608	100.0
ENSG00000269321		359.0
ENSG00000270754	NEK4P3	544.0
ENSG00000268148	VN1R91P	169.0
ENSG00000179943	FIZ1	4686.0
ENSG00000101236	RNF24	7453.0
ENSG00000200213	RNU6-992P	108.0
ENSG00000266847	SNORA38	132.0
ENSG00000139200	PIANP	2695.0
ENSG00000250494		318.0
ENSG00000223552		656.0
ENSG00000250084		304.0
ENSG00000090924	PLEKHG2	8132.0
ENSG00000222652	RNU6-248P	107.0
ENSG00000266932		988.0
ENSG00000207327	RNU6-883P	107.0
ENSG00000260673		573.0
ENSG00000214548	MEG3	6984.0
ENSG00000254775		433.0
ENSG00000266436	MIR4264	66.0
ENSG00000116237	ICMT	4771.0
ENSG00000139433	GLTP	2356.0
ENSG00000254370		511.0
ENSG00000235737	TRIM60P19	1462.0
ENSG00000283187	CASR	3237.0
ENSG00000263438		598.0
ENSG00000183691	NOG	1892.0
ENSG00000224316	GTF2IP5	731.0
ENSG00000266896		1630.0
ENSG00000157965	SSX8	579.0
ENSG00000282226		746.0
ENSG00000188033	ZNF490	4237.0
ENSG00000260528	FAM157C	2184.0
ENSG00000183250	LINC01547	2303.0
ENSG00000231514	FAM58CP	640.0
ENSG00000267208		465.0
ENSG00000152348	ATG10	3033.0
ENSG00000236070	OR2AD1P	928.0
ENSG00000242104		1327.0
ENSG00000283174		300.0
ENSG00000113657	DPYSL3	5476.0
ENSG00000274206		281.0
ENSG00000163618	CADPS	5471.0
ENSG00000252211	RNA5SP473	125.0
ENSG00000207866	MIR514A2	88.0
ENSG00000186234	FAM86MP	885.0
ENSG00000169583	CLIC3	1017.0
ENSG00000207287	RNU6-1274P	107.0
ENSG00000259317		368.0
ENSG00000197536	C5orf56	4767.0
ENSG00000236998		1248.0
ENSG00000131981	LGALS3	1734.0
ENSG00000255493		508.0
ENSG00000213514		3711.0
ENSG00000263468		75.0
ENSG00000163938	GNL3	2118.0
ENSG00000123545	NDUFAF4	2399.0
ENSG00000276572	KIR3DL3	1233.0
